"ENST_Id","ENST_Entscheidung","ENST_Stichwort"
2219,494,223
2220,494,225
2221,495,126
2222,495,117
2223,495,221
2224,496,119
2225,496,127
2226,496,84
2227,496,215
2228,497,215
2229,497,213
2230,497,119
2231,498,158
2232,498,171
2233,498,119
2234,498,132
2235,498,213
2236,498,97
2237,499,215
2238,499,138
2239,499,119
2240,499,103
2241,500,174
2242,500,138
2243,500,226
2244,501,202
2245,501,140
2246,501,46
2247,501,243
2248,502,209
2249,502,152
2250,502,32
2251,502,139
2252,503,213
2253,503,152
2254,503,193
2255,503,215
2256,504,152
2257,504,84
2258,504,215
2259,504,119
2260,505,152
2261,505,119
2262,505,213
2263,505,127
2264,506,152
2265,506,201
2266,506,80
2267,506,213
2268,507,152
2269,507,155
2270,507,200
2271,507,51
2272,508,152
2273,508,111
2274,508,139
2275,508,213
2276,509,152
2277,509,127
2278,509,103
2279,510,182
2280,510,200
2281,510,165
2282,510,135
2283,511,205
2284,511,209
2285,511,186
2286,511,32
2287,512,176
2288,512,82
2289,512,79
2290,512,83
2291,513,152
2292,513,80
2293,513,119
2294,513,213
2295,514,152
2296,514,83
2297,514,119
2298,514,139
2299,514,132
2300,515,152
2301,515,193
2302,515,84
2303,515,215
2304,515,221
2305,516,140
2306,516,84
2307,516,215
2308,516,182
2309,516,200
2310,516,124
2311,516,113
2312,517,119
2313,517,103
2314,517,248
2315,518,202
2316,518,187
2317,518,119
2318,518,81
2319,518,82
2320,519,79
2321,519,82
2322,519,84
2323,519,215
2324,520,82
2325,520,207
2326,520,176
2327,521,207
2328,521,82
2329,521,226
2330,522,141
2331,522,127
2332,522,83
2333,522,40
2334,523,30
2335,523,233
2336,523,149
2337,523,150
2338,524,172
2339,524,180
2340,524,82
2341,525,247
2342,525,152
2343,525,221
2344,525,111
2346,525,213
2347,525,220
2348,526,75
2349,526,77
2350,526,205
2351,526,170
2352,526,176
2353,526,32
2354,526,223
2355,527,82
2356,527,83
2357,527,164
2358,527,186
2359,527,198
2360,527,32
2361,527,221
2362,528,191
2363,528,208
2364,528,119
2365,528,82
2366,528,32
2367,528,47
2368,529,193
2369,529,150
2370,529,84
2371,529,215
2372,529,214
2373,529,47
2374,530,200
2375,530,150
2376,530,138
2377,530,213
2378,530,247
2379,530,221
2380,530,140
2381,530,83
2382,531,120
2383,531,243
2384,531,50
2385,531,215
2386,531,150
2387,531,127
2388,532,82
2389,532,152
2390,532,119
2391,532,32
2392,532,97
2393,533,97
2394,533,32
2395,533,152
2396,533,119
2397,533,49
2398,533,80
2399,533,139
2400,533,221
2401,534,90
2402,534,210
2403,534,119
2404,534,138
2405,535,152
2406,535,213
2407,535,79
2408,536,49
2409,536,126
2410,536,119
2411,536,152
2412,536,79
2413,537,178
2414,537,182
2415,537,223
2416,537,221
2417,538,97
2418,538,75
2419,538,223
2420,538,175
2421,539,180
2422,539,119
2423,539,156
2424,540,243
2425,540,189
2426,540,237
2427,540,119
2428,541,189
2429,541,81
2430,541,156
2431,542,207
2432,542,132
2433,542,247
2434,542,119
2435,543,148
2436,543,202
2437,543,132
2438,543,34
2439,543,119
2440,544,195
2441,544,182
2442,544,200
2443,544,13
2444,545,238
2445,545,81
2446,545,132
2447,546,132
2448,546,150
2449,546,243
2450,546,77
2451,546,82
2452,546,209
2453,547,45
2454,547,46
2455,547,47
2456,547,81
2457,547,243
2458,547,150
2459,548,30
2460,548,150
2461,548,209
2462,548,77
2463,549,207
2464,549,208
2465,549,150
2466,549,82
2467,550,132
2468,550,223
2469,550,139
2470,550,213
2471,550,53
2472,550,144
2473,551,97
2474,551,82
2475,551,83
2476,551,247
2477,551,201
2478,551,150
2479,552,247
2480,552,150
2481,552,120
2482,552,82
2483,553,158
2484,553,82
2485,553,84
2486,553,215
2487,553,247
2488,553,150
2489,554,233
2490,554,201
2491,554,150
2492,554,97
2493,554,139
2494,554,82
2495,555,97
2496,555,199
2497,555,209
2498,555,221
2499,556,82
2500,556,209
2501,557,242
2502,557,111
2503,557,175
2504,557,140
2505,558,223
2506,558,138
2507,558,140
2508,558,111
2509,559,193
2510,559,83
2511,559,117
2512,559,119
2513,559,152
2514,560,77
2515,560,83
2516,560,97
2517,560,158
2518,561,175
2519,561,79
2520,562,46
2521,562,156
2522,562,150
2523,562,151
2524,562,189
2525,562,111
2526,562,140
2527,563,144
2528,563,30
2529,564,158
2530,564,140
2531,565,172
2532,565,180
2533,565,189
2534,565,186
2535,565,210
2536,565,144
2537,566,201
2538,566,206
2539,566,152
2540,566,119
2541,566,213
2542,566,80
2543,567,158
2544,567,97
2545,567,100
2546,567,77
2547,567,82
2548,568,187
2549,568,194
2550,568,208
2551,568,97
2552,569,172
2553,569,223
2554,569,141
2555,570,155
2556,570,119
2557,570,81
2558,571,150
2559,571,46
2560,571,49
2561,572,193
2562,572,150
2563,572,46
2564,572,49
2565,572,79
2566,573,156
2567,573,69
2568,573,221
2569,575,189
2570,575,149
2571,575,155
2572,575,81
2573,576,52
2574,576,189
2575,576,149
2576,576,127
2577,576,47
2578,576,119
2579,577,152
2580,577,183
2581,577,155
2582,577,15
2583,578,152
2584,578,183
2585,578,15
2586,578,200
2587,579,200
2588,579,157
2589,579,182
2590,579,209
2591,579,145
2592,579,15
2593,580,158
2594,580,140
2595,580,13
2596,580,49
2597,581,113
2598,581,11
2599,581,213
2600,581,175
2601,581,184
2602,582,184
2603,582,182
2604,582,15
2605,582,223
2606,582,210
2607,583,15
2608,583,183
2609,583,144
2610,584,13
2611,584,15
2612,584,182
2613,585,167
2614,585,237
2615,585,186
2616,587,193
2617,587,150
2618,587,83
2619,587,215
2620,588,165
2621,588,120
2622,588,83
2623,588,84
2624,589,172
2625,589,82
2626,589,84
2627,589,215
2628,589,140
2629,590,158
2630,590,119
2631,590,79
2632,590,82
2633,590,97
2634,591,152
2635,591,139
2636,591,119
2637,592,194
2638,592,208
2639,592,209
2640,592,82
2641,593,207
2642,593,165
2643,593,120
2644,593,122
2645,593,82
2646,594,194
2647,594,208
2648,594,187
2649,594,82
2650,595,158
2651,595,160
2652,595,52
2653,595,81
2654,596,195
2655,596,150
2656,596,132
2657,596,78
2658,597,202
2659,597,157
2660,597,226
2661,597,77
2662,597,90
2663,597,103
2664,598,165
2665,598,171
2666,598,82
2667,598,84
2668,598,215
2669,598,119
2670,599,152
2671,599,119
2672,599,79
2673,599,80
2675,600,217
2676,600,47
2677,600,77
2678,601,208
2679,601,151
2680,601,156
2681,601,77
2682,601,82
2683,601,233
2684,601,235
2685,602,152
2686,602,127
2687,602,80
2688,602,119
2689,602,213
2690,603,229
2691,603,213
2692,603,82
2693,604,223
2694,604,202
2695,604,160
2696,604,119
2697,604,213
2698,605,152
2699,605,193
2700,605,119
2701,605,83
2702,605,82
2703,605,247
2704,606,223
2705,606,158
2706,606,175
2707,607,165
2708,607,183
2709,607,223
2710,607,84
2711,607,215
2712,607,119
2713,607,152
2714,608,189
2715,608,160
2716,608,182
2717,608,47
2718,609,152
2719,609,183
2720,609,119
2721,609,83
2722,610,172
2723,610,186
2724,610,238
2725,610,237
2726,611,150
2727,611,213
2728,611,119
2729,612,158
2730,612,137
2732,613,193
2733,613,150
2734,613,223
2735,613,84
2736,613,215
2737,614,205
2738,614,150
2739,614,237
2740,614,113
2741,615,237
2742,615,189
2743,615,186
2744,615,75
2745,615,82
2746,616,82
2747,616,194
2748,616,208
2749,616,156
2750,617,152
2751,617,119
2752,617,75
2753,617,82
2754,618,156
2755,618,208
2756,618,209
2757,619,152
2758,619,119
2759,619,80
2760,620,226
2761,620,152
2762,620,183
2763,620,57
2764,620,84
2765,620,87
2766,621,152
2767,621,119
2768,621,79
2769,621,111
2770,622,151
2771,622,152
2772,622,119
2773,622,80
2775,623,209
2776,623,153
2777,623,217
2778,623,34
2779,624,77
2780,624,249
2781,625,150
2782,625,215
2783,625,248
2784,626,138
2785,627,138
2786,627,126
2787,627,129
2788,627,229
2789,628,49
2790,628,126
2791,629,168
2792,629,57
2793,629,229
2794,629,226
2795,629,213
2796,629,223
2797,630,150
2798,630,210
2799,631,127
2800,631,122
2801,632,182
2802,632,124
2803,632,223
2804,632,84
2805,632,215
2806,633,127
2807,633,158
2808,633,160
2809,634,229
2810,634,152
2811,634,158
2812,634,215
2813,634,51
2814,635,183
2815,635,201
2816,635,117
2817,635,105
2818,636,160
2819,636,135
2820,636,229
2821,637,161
2822,637,135
2823,637,140
2824,637,223
2825,638,51
2826,638,150
2827,638,165
2828,638,120
2829,639,30
2830,639,122
2831,639,229
2832,639,119
2833,640,158
2834,640,140
2835,640,229
2836,640,100
2837,640,247
2838,640,91
2839,641,193
2840,641,158
2841,641,160
2842,641,138
2843,641,140
2844,641,229
2845,641,84
2846,641,215
2847,642,126
2848,642,119
2849,642,229
2850,643,165
2851,643,129
2852,643,119
2853,643,213
2854,644,176
2855,644,140
2856,644,229
2857,644,124
2858,645,152
2859,645,183
2860,645,229
2861,645,111
2862,645,69
2863,646,205
2864,646,186
2865,647,165
2866,647,129
2867,647,132
2868,647,223
2869,647,51
2870,647,135
2871,647,140
2872,648,149
2873,648,152
2874,648,127
2875,648,79
2876,648,210
2877,649,183
2878,649,152
2879,649,210
2880,649,111
2881,650,172
2883,650,140
2884,650,124
2885,650,223
2886,651,209
2887,651,152
2888,651,79
2889,651,80
2890,651,82
2891,651,119
2892,652,206
2893,652,209
2894,652,187
2895,652,229
2896,653,161
2897,653,140
2898,653,135
2899,653,124
2900,653,84
2901,653,215
2902,654,203
2903,654,172
2904,654,176
2905,654,85
2906,654,65
2907,654,45
2908,655,205
2909,655,150
2910,655,141
2911,656,158
2912,656,119
2913,656,51
2914,656,52
2915,657,209
2916,657,32
2917,658,150
2918,658,222
2919,659,150
2920,659,119
2921,659,97
2922,659,82
2923,659,84
2924,660,138
2925,660,119
2926,660,126
2927,660,213
2928,660,111
2929,661,138
2930,661,170
2931,661,223
2932,662,119
2933,662,213
2934,662,140
2935,663,158
2936,663,160
2937,663,79
2938,663,97
2939,664,150
2940,664,193
2941,664,82
2942,664,84
2943,665,77
2944,665,81
2945,665,237
2946,665,189
2947,665,203
2948,665,97
2949,666,189
2950,666,202
2951,666,119
2952,666,151
2953,666,140
2954,667,153
2955,667,189
2956,667,226
2957,667,237
2958,668,207
2959,668,209
2960,668,142
2961,668,82
2962,669,149
2963,669,127
2964,669,237
2965,670,150
2966,670,132
2967,670,133
2968,670,148
2969,670,119
2970,671,119
2971,671,213
2972,672,158
2973,672,160
2974,672,223
2975,672,49
2976,673,172
2977,673,182
2978,673,126
2979,673,140
2980,673,111
2981,674,207
2982,674,115
2983,674,82
2984,674,83
2985,674,247
2986,675,132
2987,675,219
2988,675,34
2989,675,115
2990,675,119
2991,675,150
2992,675,243
2993,676,83
2994,676,247
2995,676,82
2996,676,158
2997,677,158
2998,677,140
2999,677,82
3000,677,83
3001,677,247
3002,677,103
3003,678,192
3004,678,158
3005,678,96
3006,678,97
3007,679,152
3008,679,80
3009,679,221
3010,679,126
3011,679,140
3012,680,152
3013,680,82
3014,681,225
3015,681,65
3016,681,132
3017,681,148
3018,682,191
3019,682,150
3020,682,151
3021,682,243
3022,683,206
3023,683,84
3024,683,215
3025,683,158
3026,684,111
3027,684,149
3028,684,132
3029,684,225
3030,684,209
3031,684,216
3032,684,238
3033,685,194
3034,685,208
3035,685,209
3036,685,156
3037,685,187
3038,685,65
3039,686,208
3040,686,209
3041,686,156
3042,686,187
3043,686,65
3044,686,77
3045,686,82
3046,687,150
3047,687,158
3048,687,82
3049,687,84
3050,687,247
3051,687,140
3052,688,189
3053,688,151
3054,688,111
3055,688,213
3056,688,69
3057,688,221
3058,689,152
3060,689,144
3061,689,77
3062,689,83
3063,690,158
3064,690,49
3065,690,51
3066,690,77
3067,691,192
3068,691,158
3069,691,102
3070,691,103
3071,691,97
3072,692,158
3073,692,171
3074,692,132
3075,692,124
3076,693,158
3077,693,49
3078,693,51
3079,693,52
3080,694,158
3081,694,126
3082,694,140
3083,694,84
3084,694,215
3085,695,176
3086,695,124
3087,695,223
3088,696,150
3089,696,132
3090,696,213
3091,696,119
3092,696,220
3093,697,165
3094,698,151
3095,698,172
3096,698,220
3097,698,210
3098,698,227
3099,699,97
3100,699,98
3101,699,216
3102,700,150
3103,700,160
3104,700,51
3105,700,210
3106,700,120
3107,701,217
3108,701,216
3109,701,132
3110,701,111
3111,702,132
3112,702,217
3113,702,32
3114,702,119
3115,703,189
3116,703,175
3117,703,223
3118,703,186
3119,703,135
3120,703,225
3121,704,150
3122,704,165
3123,704,117
3124,704,129
3125,704,217
3126,704,119
3127,705,148
3128,705,192
3129,705,132
3130,705,217
3131,705,97
3132,705,77
3133,706,97
3134,706,100
3135,706,192
3136,706,77
3137,706,216
3138,706,249
3139,707,158
3140,707,160
3141,707,129
3142,708,129
3143,708,141
3144,708,117
3145,709,175
3146,709,132
3147,709,223
3148,710,129
3149,710,210
3150,710,119
3151,711,192
3152,711,158
3153,711,247
3154,711,103
3155,711,77
3156,712,158
3157,712,222
3158,712,49
3159,713,172
3160,713,79
3161,713,111
3162,714,170
3163,714,237
3164,714,132
3165,715,147
3166,715,111
3167,716,202
3168,716,175
3169,716,132
3170,716,223
3171,716,77
3172,717,150
3173,717,141
3174,717,78
3175,718,230
3176,718,202
3177,718,203
3178,718,158
3179,718,111
3180,718,77
3181,719,160
3182,719,223
3183,719,144
3184,719,237
3185,720,160
3186,720,223
3187,721,237
3188,721,132
3189,721,205
3190,721,174
3191,721,176
3192,721,186
3193,721,111
3194,722,192
3195,722,172
3196,722,119
3197,723,192
3198,723,184
3199,723,77
3200,723,97
3201,724,192
3202,724,202
3203,724,164
3204,724,172
3205,724,119
3206,724,77
3207,725,192
3208,725,202
3209,725,203
3210,725,77
3211,726,182
3212,726,184
3213,726,221
3214,726,117
3215,726,82
3216,727,189
3217,727,151
3218,727,156
3219,727,119
3220,727,241
3221,727,237
3222,728,189
3223,728,172
3224,728,119
3225,729,119
3226,729,202
3227,729,171
3228,729,172
3229,730,195
3230,730,200
3231,730,182
3232,731,200
3233,731,182
3234,731,184
3235,731,140
3236,732,182
3237,733,200
3238,733,151
3239,733,138
3240,733,119
3241,733,226
3242,734,158
3243,734,160
3244,734,171
3245,734,119
3246,734,140
3247,735,148
3248,735,160
3249,735,132
3250,735,75
3251,735,86
3252,736,111
3253,736,216
3254,736,206
3255,736,119
3256,736,247
3257,736,132
3258,737,158
3259,737,160
3260,737,97
3261,737,75
3262,737,51
3263,738,209
3264,738,174
3265,738,132
3266,738,186
3267,775,197
3268,775,198
3269,775,209
3270,775,187
3271,739,201
3272,739,209
3273,739,168
3274,739,132
3275,739,111
3276,739,141
3277,776,197
3278,776,198
3279,776,209
3280,740,158
3281,740,175
3282,740,223
3283,740,119
3284,776,213
3285,777,83
3286,741,152
3287,777,37
3288,777,39
3289,741,145
3290,777,82
3291,777,119
3292,741,80
3293,741,119
3294,778,201
3295,778,82
3296,778,83
3297,778,152
3298,778,37
3299,778,39
3300,778,99
3301,777,99
3302,779,189
3303,778,80
3304,742,141
3305,742,132
3306,742,111
3307,742,213
3308,779,129
3309,743,132
3310,743,169
3311,743,174
3312,743,119
3313,779,119
3314,779,189
3315,779,52
3316,779,53
3317,779,93
3318,779,94
3319,779,37
3320,744,132
3321,744,198
3322,744,201
3323,744,209
3324,744,119
3325,744,120
3326,744,247
3327,745,145
3328,745,201
3329,745,119
3330,745,111
3331,745,213
3332,745,220
3333,781,191
3334,781,204
3335,781,82
3336,781,83
3337,781,132
3338,781,242
3339,746,158
3340,746,171
3341,746,132
3342,746,145
3343,746,111
3344,747,135
3345,747,223
3346,747,111
3347,782,129
3348,782,201
3350,782,121
3351,782,141
3352,783,158
3353,783,169
3354,783,201
3355,783,75
3356,783,82
3357,783,83
3358,783,111
3359,784,201
3360,784,152
3361,784,104
3362,784,119
3363,784,69
3364,784,70
3365,784,221
3366,784,140
3367,784,75
3369,784,82
3370,784,83
3371,785,201
3372,785,75
3373,785,82
3374,785,83
3375,785,104
3376,785,107
3377,786,193
3378,786,119
3379,786,132
3380,786,152
3381,786,111
3382,786,158
3383,786,76
3384,787,201
3385,787,152
3386,787,83
3387,788,182
3388,788,156
3389,788,49
3390,788,227
3391,788,193
3392,788,201
3393,787,156
3394,786,156
3395,786,183
3396,789,189
3397,789,158
3398,789,160
3399,789,138
3400,789,139
3401,789,140
3402,789,119
3403,789,124
3404,789,223
3405,789,52
3406,789,53
3407,789,141
3408,749,153
3409,749,119
3410,749,150
3411,749,237
3412,749,75
3413,748,197
3414,748,198
3415,748,209
3416,748,82
3417,748,89
3418,748,187
3419,750,194
3420,750,207
3421,750,208
3422,750,187
3423,750,82
3424,751,190
3425,751,202
3426,751,82
3427,752,193
3428,752,150
3429,752,76
3430,752,82
3431,752,215
3432,752,84
3433,752,97
3434,790,204
3435,790,177
3436,790,181
3437,790,82
3438,790,207
3439,790,221
3440,791,189
3441,753,172
3442,753,176
3443,753,221
3444,754,192
3445,754,132
3446,754,119
3447,754,77
3448,754,13
3449,754,113
3450,791,49
3452,755,100
3453,755,120
3454,755,181
3455,792,189
3456,792,75
3457,792,93
3458,792,94
3459,791,91
3460,792,49
3461,791,93
3462,791,94
3463,791,93
3464,791,94
3465,756,150
3466,756,84
3467,756,215
3468,756,247
3470,793,227
3471,793,121
3472,793,145
3473,793,147
3474,793,180
3475,794,189
3476,794,195
3477,794,148
3478,794,156
3479,794,132
3480,794,78
3481,794,180
3482,794,34
3483,794,238
3484,795,201
3487,795,141
3488,795,129
3489,795,216
3490,795,56
3492,795,118
3493,795,121
3494,757,202
3495,757,164
3496,757,77
3497,757,87
3498,757,120
3499,758,51
3500,758,150
3501,758,129
3502,758,210
3503,759,150
3504,759,127
3505,796,32
3506,796,207
3507,796,204
3508,796,180
3509,795,119
3510,796,197
3511,760,182
3512,760,124
3513,760,223
3514,760,220
3515,760,111
3517,797,244
3518,761,127
3519,761,158
3520,761,160
3521,797,226
3522,762,158
3523,762,160
3524,762,152
3525,762,70
3526,762,215
3527,797,234
3528,764,160
3529,764,135
3530,764,229
3531,765,161
3532,765,223
3533,765,135
3534,765,140
3535,766,165
3536,766,150
3537,766,120
3538,766,51
3539,767,150
3540,767,119
3541,767,229
3542,767,30
3543,768,91
3544,768,247
3545,768,100
3546,768,158
3547,768,140
3548,768,229
3549,769,158
3550,769,160
3551,769,138
3552,769,140
3553,769,229
3554,769,84
3555,769,215
3556,770,126
3557,770,119
3558,770,229
3559,771,165
3560,771,129
3561,771,119
3562,771,213
3563,772,176
3564,772,140
3565,772,229
3566,772,124
3567,773,152
3568,773,183
3569,773,111
3570,773,229
3571,773,69
3572,774,205
3573,774,186
3574,824,152
3576,824,119
3577,825,175
3578,825,158
3579,825,160
3580,825,119
3581,826,158
3582,826,175
3583,826,51
3584,826,223
3585,827,222
3586,827,82
3587,827,207
3588,827,208
3589,827,132
3590,828,132
3591,828,216
3592,828,222
3593,829,223
3594,829,135
3595,830,207
3596,830,209
3597,830,120
3598,830,82
3599,831,156
3600,831,132
3601,831,140
3602,831,161
3603,832,51
3604,832,189
3605,833,207
3606,833,208
3607,833,187
3608,834,207
3609,834,152
3610,834,80
3611,834,82
3612,835,189
3613,835,155
3614,835,177
3615,835,119
3616,835,213
3617,835,140
3618,836,193
3619,836,127
3620,836,75
3621,836,82
3622,836,84
3623,798,237
3624,798,205
3625,798,180
3626,837,165
3627,837,176
3628,837,49
3629,837,140
3630,798,82
3631,798,238
3632,798,115
3633,838,207
3634,838,208
3635,838,187
3636,838,82
3637,839,195
3638,839,150
3639,839,49
3640,800,226
3641,800,230
3642,800,115
3643,840,211
3644,840,210
3645,840,195
3646,840,150
3647,800,121
3648,800,203
3649,841,82
3650,841,86
3651,841,207
3652,841,156
3653,842,158
3654,842,46
3656,842,49
3657,799,158
3658,799,160
3660,799,220
3661,799,246
3662,843,215
3663,799,215
3664,843,49
3665,843,46
3667,799,223
3668,799,119
3669,801,144
3670,801,195
3671,801,119
3672,801,213
3674,801,226
3675,801,47
3676,844,79
3677,844,49
3678,844,46
3679,845,150
3680,845,191
3681,845,207
3682,801,240
3683,845,82
3684,845,213
3685,845,30
3686,802,158
3687,802,160
3688,802,215
3690,802,111
3691,802,119
3692,802,140
3693,803,124
3694,803,223
3695,803,126
3696,803,158
3697,803,160
3698,803,201
3699,803,210
3700,804,77
3701,804,49
3702,804,158
3703,804,160
3704,805,144
3706,805,222
3707,805,216
3708,805,75
3709,805,149
3710,806,144
3711,806,30
3712,806,201
3713,807,158
3714,807,160
3715,807,145
3716,807,226
3717,846,207
3718,846,208
3719,807,76
3720,807,77
3721,846,187
3722,807,230
3723,846,82
3724,807,215
3725,807,239
3726,807,217
3727,809,243
3728,809,75
3729,809,232
3730,809,103
3731,809,203
3732,847,201
3733,847,152
3734,847,247
3735,847,119
3736,848,197
3737,848,208
3738,848,187
3740,849,150
3741,849,158
3742,849,210
3743,849,246
3744,849,83
3745,849,111
3746,850,152
3747,850,119
3748,851,32
3749,851,209
3750,851,90
3751,852,217
3752,852,77
3753,852,247
3754,852,47
3755,852,223
3756,852,192
3757,853,168
3758,853,247
3759,853,119
3760,853,111
3761,854,168
3762,854,247
3763,854,119
3764,854,97
3765,855,158
3766,855,119
3767,855,49
3768,855,52
3769,856,152
3770,856,201
3771,856,127
3772,856,144
3773,856,97
3774,857,187
3775,857,208
3776,857,209
3777,857,32
3778,858,182
3779,858,140
3780,858,111
3781,859,111
3782,859,122
3783,859,213
3784,859,248
3785,859,69
3786,860,111
3787,860,81
3788,860,237
3789,860,225
3790,860,132
3791,810,203
3792,810,75
3793,810,51
3794,810,214
3795,810,94
3796,810,244
3797,811,85
3798,811,189
3799,811,200
3800,811,75
